Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
11614718-delirium,"Delirium (Delirium, #1)",Lauren Oliver,3.96,447567,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327890411l/11614718._SX50_.jpg,young-adult
6068551-shiver,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,3.76,465467,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409283154l/6068551._SX50_.jpg,young-adult
28186.The_Sea_of_Monster,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,4.24,878124,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400602661l/28186._SX50_.jpg,young-adult
13206828-cre,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,4.4,317774,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057005l/13206828._SY75_.jpg,young-adult
6936382-anna-and-the-french-ki,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,4.0,405506,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358271931l/6936382._SY75_.jpg,young-adult
33574273-a-wrinkle-in-time,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,3.99,1112692,1962,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507963312l/33574273._SX50_.jpg,young-adult
16248068-the-elite,"The Elite (The Selection, #2)",Kiera Cass,3.99,557065,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391454595l/16248068._SY75_.jpg,young-adult
14061955-siege-and-storm,"Siege and Storm (The Shadow and Bone Trilogy, #2)",Leigh Bardugo,3.88,395455,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362166252l/14061955._SX50_.jpg,young-adult
8755776-city-of-lost-soul,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,4.23,479006,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477703l/8755776._SY75_.jpg,young-adult
35504431-turtles-all-the-way-down,Turtles All the Way Down (Hardcover),John Green,3.92,404572,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503002776l/35504431._SY75_.jpg,young-adult
