Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
2998.The_Secret_Garden,The Secret Garden (Hardcover),Frances Hodgson Burnett,4.13,996786,1910,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327873635l/2998._SY75_.jpg,classics
8852.Macbet,Macbeth (Paperback),William Shakespeare,3.9,745457,1606,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459795224l/8852._SY75_.jpg,classics
24280.Les_Mis_rable,Les Misérables (Mass Market Paperback),Victor Hugo,4.18,727462,1862,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411852091l/24280._SY75_.jpg,classics
2165.The_Old_Man_and_the_Sea,The Old Man and the Sea (Hardcover),Ernest Hemingway,3.79,933370,1952,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630572642l/2165._SY75_.jpg,classics
157993.The_Little_Prince,The Little Prince (Paperback),Antoine de Saint-Exupéry,4.31,1615989,1943,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367545443l/157993._SY75_.jpg,classics
50398.Northanger_Abbey,Northanger Abbey (Paperback),Jane Austen,3.84,334390,1817,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388201718l/50398._SY75_.jpg,classics
24583.The_Adventures_of_Tom_Sawyer,The Adventures of Tom Sawyer (Paperback),Mark Twain,3.92,823475,1876,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404811979l/24583._SY75_.jpg,classics
48855.The_Diary_of_a_Young_Girl,The Diary of a Young Girl (Mass Market Paperback),Anne Frank,4.17,3097176,1947,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560816565l/48855._SY75_.jpg,classics
18114322-the-grapes-of-wrat,The Grapes of Wrath (Hardcover),John Steinbeck,3.98,807602,1939,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375670575l/18114322._SY75_.jpg,classics
8127.Anne_of_Green_Gable,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,4.27,822405,1908,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615094578l/8127._SY75_.jpg,classics
45032.Mansfield_Par,Mansfield Park (Paperback),Jane Austen,3.86,306461,1814,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397063295l/45032._SY75_.jpg,classics
18405.Gone_with_the_Wind,Gone with the Wind (Mass Market Paperback),Margaret Mitchell,4.3,1135741,1936,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551144577l/18405._SY75_.jpg,classics
4981.Slaughterhouse_Five,Slaughterhouse-Five (Paperback),Kurt Vonnegut Jr.,4.08,1218070,1969,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606208827l/4981._SY75_.jpg,classics
51496.Dr_Jekyll_and_Mr_Hyde,Dr. Jekyll and Mr. Hyde (Paperback),Robert Louis Stevenson,3.83,441881,1886,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318116526l/51496._SY75_.jpg,classics
7604.Lolita,Lolita (Paperback),Vladimir Nabokov,3.88,723729,1955,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377756377l/7604._SY75_.jpg,classics
153747.Moby_Dick_or_the_Whale,"Moby-Dick or, the Whale (Paperback)",Herman Melville,3.52,505485,1851,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327940656l/153747._SY75_.jpg,classics
1622.A_Midsummer_Night_s_Dream,A Midsummer Night's Dream (Paperback),William Shakespeare,3.95,476861,1595,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327874534l/1622._SY75_.jpg,classics
1371.The_Iliad,The Iliad (Paperback),Homer,3.88,384383,-800,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1625333695l/1371._SX50_.jpg,classics
485894.The_Metamorphosi,The Metamorphosis (Paperback),Franz Kafka,3.83,749758,1915,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359061917l/485894._SY75_.jpg,classics
