Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
25019.The_Professor_and_the_Madman,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary (Paperback)",Simon Winchester,3.82,111480,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407110918l/25019._SY75_.jpg,nonfiction
16158542-the-boys-in-the-boat,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics (Hardcover),Daniel James Brown,4.34,254345,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354683116l/16158542._SY75_.jpg,nonfiction
13547180-brain-on-fire,Brain on Fire: My Month of Madness (Hardcover),Susannah Cahalan,4.05,189133,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353173297l/13547180._SY75_.jpg,nonfiction
23848559-furiously-happy,Furiously Happy: A Funny Book About Horrible Things (Hardcover),Jenny  Lawson,3.87,149207,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523830369l/23848559._SY75_.jpg,nonfiction
50196744-know-my-name,Know My Name (ebook),Chanel Miller,4.71,108505,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567612158l/50196744._SX50_SY75_.jpg,nonfiction
10534.The_Art_of_War,The Art of War (Paperback),Sun Tzu,3.97,384192,-500,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630683326l/10534._SY75_.jpg,nonfiction
11869272-behind-the-beautiful-forever,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity (Hardcover)",Katherine Boo,3.97,104462,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315601232l/11869272._SX50_.jpg,nonfiction
12543.Bird_by_Bird,Bird by Bird: Some Instructions on Writing and Life (Paperback),Anne Lamott,4.21,89062,1994,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631772636l/12543._SY75_.jpg,nonfiction
18528190-men-explain-things-to-me,Men Explain Things to Me (Paperback),Rebecca Solnit,3.86,63339,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393447237l/18528190._SX50_.jpg,nonfiction
51022071-catch-and-kill,"Catch and Kill: Lies, Spies, and a Conspiracy to Protect Predators (Hardcover)",Ronan Farrow,4.41,84028,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571119278l/51022071._SX50_SY75_.jpg,nonfiction
7170627-the-emperor-of-all-maladie,The Emperor of All Maladies: A Biography of Cancer (Hardcover),Siddhartha Mukherjee,4.27,91818,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280771091l/7170627._SY75_.jpg,nonfiction
252577.Angela_s_Ashe,"Angela's Ashes (Frank McCourt, #1)",Frank McCourt,4.12,578304,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348317139l/252577._SY75_.jpg,nonfiction
8600.Eats_Shoots_Leave,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation (Paperback)",Lynne Truss,3.85,107473,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473392595l/8600._SX50_.jpg,nonfiction
