Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
159964.The_Dhammapada,The Dhammapada (Paperback),Anonymous,4.24,26108,-400,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442577801l/159964._SY75_.jpg,religion
29797.The_Pilgrim_s_Progre,The Pilgrim's Progress (Paperback),John Bunyan,3.99,121770,1684,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405982367l/29797._SY75_.jpg,religion
10285.The_World_s_Religion,The World's Religions (Paperback),Huston Smith,3.99,13072,1958,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385166652l/10285._SY75_.jpg,religion
28881.Lam,"Lamb: The Gospel According to Biff, Christ's Childhood Pal (Paperback)",Christopher Moore,4.2,166558,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331419009l/28881._SY75_.jpg,religion
1566053.The_Portable_Atheist,The Portable Atheist: Essential Readings for the Nonbeliever (Paperback),Christopher Hitchens,4.02,17618,2007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435405001l/1566053._SY75_.jpg,religion
960.Angels_Demon,"Angels & Demons (Robert Langdon, #1)",Dan Brown,3.92,2883297,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630637257l/960._SX50_.jpg,religion
11324722-the-righteous-mind,The Righteous Mind: Why Good People Are Divided by Politics and Religion (Hardcover),Jonathan Haidt,4.18,44216,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534528902l/11324722._SY75_.jpg,religion
13650513-the-problem-of-pain,The Problem of Pain (Paperback),C.S. Lewis,4.08,54011,1940,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504348728l/13650513._SY75_.jpg,religion
6340873-the-evolution-of-god,The Evolution of God (Hardcover),Robert Wright,3.94,7071,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442044016l/6340873._SY75_.jpg,religion
81227.Infidel,Infidel (Hardcover),Ayaan Hirsi Ali,4.13,92896,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388256729l/81227._SY75_.jpg,religion
87665.Orthodoxy,Orthodoxy (Paperback),G.K. Chesterton,4.13,35071,1908,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348323220l/87665._SY75_.jpg,religion
6101996-jesus-interrupted,"Jesus, Interrupted: Revealing the Hidden Contradictions in the Bible & Why We Don't Know About Them (Hardcover)",Bart D. Ehrman,3.96,8731,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348078937l/6101996._SX50_.jpg,religion
15645.Infern,Inferno (Paperback),Dante Alighieri,4.0,157177,1320,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520255019l/15645._SY75_.jpg,religion
2547.The_Prophet,The Prophet (Paperback),Kahlil Gibran,4.21,261179,1923,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355046521l/2547._SY75_.jpg,religion
73186.The_Case_for_Christ,The Case for Christ (Paperback),Lee Strobel,4.16,111900,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448776489l/73186._SY75_.jpg,religion
56495.The_Purpose_Driven_Life,The Purpose Driven Life: What on Earth Am I Here for? (Paperback),Rick Warren,3.95,249400,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440111652l/56495._SY75_.jpg,religion
4214.Life_of_Pi,Life of Pi (Paperback),Yann Martel,3.92,1443865,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631251689l/4214._SY75_.jpg,religion
12067.Good_Omen,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch (Mass Market Paperback)",Terry Pratchett,4.23,615007,1990,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615552073l/12067._SY75_.jpg,religion
6656.The_Divine_Comedy,The Divine Comedy (Hardcover),Dante Alighieri,4.04,135602,1320,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1624535952l/6656._SY75_.jpg,religion
6957725-a-history-of-christianity,A History of Christianity: The First Three Thousand Years (Hardcover),Diarmaid MacCulloch,4.11,5465,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348906986l/6957725._SY75_.jpg,religion
7214.Blue_Like_Jazz,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality (Paperback),Donald Miller,3.89,112173,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531261584l/7214._SY75_.jpg,religion
2067.Breaking_the_Spell,Breaking the Spell: Religion as a Natural Phenomenon (Hardcover),Daniel C. Dennett,3.89,11951,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406403613l/2067._SY75_.jpg,religion
26077627-a-grief-observed,A Grief Observed (Paperback),C.S. Lewis,4.16,68516,1961,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439250484l/26077627._SX50_.jpg,religion
48757.The_Tao_of_P,The Tao of Pooh (Paperback),Benjamin Hoff,3.98,111686,1982,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348137748l/48757._SY75_.jpg,religion
7933292-heaven-is-for-real,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back (Paperback),Todd Burpo,4.0,297166,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348467278l/7933292._SY75_.jpg,religion
280111.Holy_Bible,Holy Bible: New International Version (Hardcover),Anonymous,4.57,70948,1973,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631965680l/280111._SY75_.jpg,religion
1858013.The_Reason_for_God,The Reason for God: Belief in an Age of Skepticism (Hardcover),Timothy J. Keller,4.17,58227,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388185497l/1858013._SX50_.jpg,religion
100915.The_Lion_the_Witch_and_the_Wardrobe,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,4.22,2355406,1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353029077l/100915._SY75_.jpg,religion
290882.The_Upanishad,The Upanishads (Paperback),Anonymous,4.17,15041,-500,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327881361l/290882._SY75_.jpg,religion
35519.The_Power_of_Myt,The Power of Myth (Paperback),Joseph Campbell,4.23,49639,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878742l/35519._SY75_.jpg,religion
29938407-the-four-love,The Four Loves (Paperback),C.S. Lewis,4.12,50055,1960,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483646226l/29938407._SY75_.jpg,religion
7244.The_Poisonwood_Bible,The Poisonwood Bible (Hardcover),Barbara Kingsolver,4.07,689275,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412242487l/7244._SY75_.jpg,religion
6359293-the-case-for-god,The Case for God (Hardcover),Karen Armstrong,3.79,9599,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320462485l/6359293._SX50_.jpg,religion
27309.The_Battle_for_God,The Battle for God: A History of Fundamentalism (Paperback),Karen Armstrong,3.94,6308,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197300l/27309._SY75_.jpg,religion
25673.City_of_God,City of God (Paperback),Augustine of Hippo,3.87,11711,426,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539435514l/25673._SY75_.jpg,religion
27306.Islam,Islam: A Short History (Paperback),Karen Armstrong,4.04,9425,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403181902l/27306._SY75_.jpg,religion
22470.The_Origin_of_Satan,"The Origin of Satan: How Christians Demonized Jews, Pagans and Heretics (Paperback)",Elaine Pagels,3.91,6435,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403170219l/22470._SY75_.jpg,religion
18774981-waking-up,Waking Up: A Guide to Spirituality Without Religion (Hardcover),Sam Harris,3.89,39884,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415677308l/18774981._SY75_.jpg,religion
851393.The_Imitation_of_Christ,The Imitation of Christ (Paperback),Thomas à Kempis,4.12,22318,1427,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320442968l/851393._SY75_.jpg,religion
28024.The_Sacred_and_the_Profane,The Sacred and the Profane: The Nature of Religion (Paperback),Mircea Eliade,4.1,7067,1956,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309228014l/28024._SY75_.jpg,religion
481749.Jesus_the_Christ,"Jesus the Christ: A Study of the Messiah and His Mission According to Holy Scriptures, Both Ancient and Modern (Hardcover)",James E. Talmage,4.62,22045,1915,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1202623375l/481749._SY75_.jpg,religion
38447.The_Handmaid_s_Tale,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,4.12,1659830,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578028274l/38447._SY75_.jpg,religion
175078.The_Seven_Storey_Mountain,The Seven Storey Mountain (Paperback),Thomas Merton,3.96,20387,1948,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347432281l/175078._SY75_.jpg,religion
53982.The_Great_Transformation,The Great Transformation: The Beginning of Our Religious Traditions (Paperback),Karen Armstrong,4.03,3624,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191476l/53982._SY75_.jpg,religion
30165203-american-god,"American Gods (American Gods, #1)",Neil Gaiman,4.1,827589,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462924585l/30165203._SY75_.jpg,religion
334176.The_Sparr,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,4.1,72359,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1230829367l/334176._SY75_.jpg,religion
38210.The_Art_of_Happine,The Art of Happiness (Hardcover),Dalai Lama XIV,4.14,105517,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309287434l/38210._SX50_.jpg,religion
20149192-how-jesus-became-god,How Jesus Became God: The Exaltation of a Jewish Preacher from Galilee (Hardcover),Bart D. Ehrman,4.04,4685,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387743291l/20149192._SY75_.jpg,religion
68210.Gilead,Gilead (Paperback),Marilynne Robinson,3.83,98510,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558681761l/68210._SY75_.jpg,religion
119073.The_Name_of_the_Rose,The Name of the Rose (Paperback),Umberto Eco,4.13,330050,1980,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415375471l/119073._SY75_.jpg,religion
174834.The_Cost_of_Discipleship,The Cost of Discipleship (Paperback),Dietrich Bonhoeffer,4.25,40196,1937,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348281510l/174834._SY75_.jpg,religion
121732.Surprised_by_Joy,Surprised by Joy: The Shape of My Early Life (Paperback),C.S. Lewis,4.01,60217,1955,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381407473l/121732._SY75_.jpg,religion
43372.The_Missionary_Position,The Missionary Position: Mother Teresa in Theory and Practice (Paperback),Christopher Hitchens,4.07,9932,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435813400l/43372._SY75_.jpg,religion
588138.The_Hero_With_a_Thousand_Face,The Hero With a Thousand Faces (Paperback),Joseph Campbell,4.12,38282,1949,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442885694l/588138._SY75_.jpg,religion
10890.Traveling_Mercie,Traveling Mercies: Some Thoughts on Faith (Paperback),Anne Lamott,4.09,47949,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403182174l/10890._SY75_.jpg,religion
402843.Zen_Mind_Beginner_s_Mind,"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice (Paperback)",Shunryu Suzuki,4.18,41536,1970,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392992935l/402843._SY75_.jpg,religion
