Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
50833559-home-before-dar,Home Before Dark (Hardcover),Riley Sager,4.08,93902,2020,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571683410l/50833559._SX50_SY75_.jpg,thriller
32326398-sometimes-i-lie,Sometimes I Lie (Paperback),Alice Feeney,3.81,119058,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498135142l/32326398._SY75_.jpg,thriller
32542.A_Time_to_Kill,"A Time to Kill (Jake Brigance, #1)",John Grisham,4.08,755744,1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554303029l/32542._SY75_.jpg,thriller
43822820-the-family-upstair,"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,3.96,221717,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564517337l/43822820._SY75_.jpg,thriller
28965131-behind-her-eye,Behind Her Eyes (Hardcover),Sarah Pinborough,3.79,116412,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485279813l/28965131._SY75_.jpg,thriller
35522836-no-exit,No Exit (Kindle Edition),Taylor  Adams,4.03,84785,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498539883l/35522836._SY75_.jpg,thriller
39796904-my-lovely-wife,My Lovely Wife (Hardcover),Samantha  Downing,3.87,93901,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530546018l/39796904._SY75_.jpg,thriller
39863515-an-anonymous-girl,An Anonymous Girl (Hardcover),Greer Hendricks,3.82,124642,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546956642l/39863515._SY75_.jpg,thriller
33230889-the-good-daughter,"The Good Daughter (Good Daughter, #1)",Karin Slaughter,4.09,138070,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502131816l/33230889._SY75_.jpg,thriller
18498558-bird-box,"Bird Box (Bird Box, #1)",Josh Malerman,4.02,164571,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383949470l/18498558._SY75_.jpg,thriller
36124936-the-outsider,The Outsider (Hardcover),Stephen King,3.98,231989,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524596540l/36124936._SY75_.jpg,thriller
32499.The_Pelican_Brief,The Pelican Brief (Paperback),John Grisham,4.02,404831,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389486877l/32499._SY75_.jpg,thriller
45300567-the-maiden,The Maidens (Hardcover),Alex Michaelides,3.64,100354,2021,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1608557750l/45300567._SY75_.jpg,thriller
5358.The_Firm,The Firm (Paperback),Robin Waterfield,4.03,598845,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418465200l/5358._SY75_.jpg,thriller
13145.Along_Came_a_Spider,"Along Came a Spider (Alex Cross, #1)",James Patterson,4.11,425431,1993,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388272560l/13145._SY75_.jpg,thriller
33128934-stillhouse-lake,"Stillhouse Lake (Stillhouse Lake, #1)",Rachel Caine,4.1,136511,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495714483l/33128934._SY75_.jpg,thriller
29981261-the-butterfly-garden,"The Butterfly Garden  (The Collector, #1)",Dot Hutchison,4.03,147667,2016,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461392121l/29981261._SX50_.jpg,thriller
42046112-recursion,Recursion (Hardcover),Blake Crouch,4.14,153222,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543687940l/42046112._SY75_.jpg,thriller
36373481-the-death-of-mrs-westaway,The Death of Mrs. Westaway (Hardcover),Ruth Ware,3.82,132668,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518710953l/36373481._SY75_.jpg,thriller
32418.Hannibal,"Hannibal (Hannibal Lecter, #3)",Thomas  Harris,3.78,104802,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630687696l/32418._SY75_.jpg,thriller
35356382-the-chalk-man,The Chalk Man (Hardcover),C.J. Tudor,3.73,82714,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568852018l/35356382._SY75_.jpg,thriller
220969.Die_Trying,"Die Trying (Jack Reacher, #2)",Lee Child,4.04,120531,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377633008l/220969._SY75_.jpg,thriller
40916679-a-good-girl-s-guide-to-murder,"A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)",Holly  Jackson,4.36,131156,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545494980l/40916679._SY75_.jpg,thriller
10644930-11-22-63,11/22/63 (Hardcover),Stephen King,4.3,472953,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327876792l/10644930._SY75_.jpg,thriller
43798285-the-institute,The Institute (Hardcover),Stephen King,4.2,179554,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549241208l/43798285._SY75_.jpg,thriller
18770398-night-film,Night Film (Paperback),Marisha Pessl,3.79,91674,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397425352l/18770398._SY75_.jpg,thriller
49398072-when-no-one-is-watching,When No One is Watching (Paperback),Alyssa Cole,3.56,51193,2020,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585146341l/49398072._SY75_.jpg,thriller
18144124-i-am-pilgrim,I Am Pilgrim (Hardcover),Terry Hayes,4.26,141211,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403345411l/18144124._SY75_.jpg,thriller
36236124-fight-clu,Fight Club (Paperback),Chuck Palahniuk,4.18,538052,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558216416l/36236124._SY75_.jpg,thriller
149267.The_Stand,The Stand (Hardcover),Stephen King,4.33,680025,1978,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1213131305l/149267._SX50_.jpg,thriller
18812405-the-good-girl,The Good Girl (Hardcover),Mary Kubica,3.82,215691,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388340126l/18812405._SY75_.jpg,thriller
540020.The_Day_of_the_Jackal,The Day of the Jackal (Mass Market Paperback),Frederick Forsyth,4.24,134092,1971,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405364996l/540020._SY75_.jpg,thriller
40605223-i-m-thinking-of-ending-thing,I'm Thinking of Ending Things (Kindle Edition),Iain Reid,3.6,90322,2016,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1625603942l/40605223._SY75_.jpg,thriller
10592.Carrie,Carrie (Mass Market Paperback),Stephen King,3.97,582199,1974,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166254258l/10592._SY75_.jpg,thriller
16160797-the-cuckoo-s-calling,"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,3.87,526396,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540217136l/16160797._SY75_.jpg,thriller
43933.Tell_No_One,Tell No One (Mass Market Paperback),Harlan Coben,4.07,140574,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421365049l/43933._SY75_.jpg,thriller
45885644-the-sun-down-motel,The Sun Down Motel (Hardcover),Simone St. James,4.03,86855,2020,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570443079l/45885644._SY75_.jpg,thriller
67035.Relic,"Relic (Pendergast, #1)",Douglas Preston,4.04,100905,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389576748l/67035._SY75_.jpg,thriller
15096164-pine,"Pines (Wayward Pines, #1)",Blake Crouch,3.93,104445,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471617928l/15096164._SY75_.jpg,thriller
5359.The_Client,The Client (Paperback),John Grisham,4.03,419360,1993,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554192326l/5359._SY75_.jpg,thriller
17899948-rebecca,Rebecca (ebook),Daphne du Maurier,4.23,525640,1938,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386605169l/17899948._SX50_.jpg,thriller
37642030-the-hunting-party,The Hunting Party (Paperback),Lucy Foley,3.65,134520,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569862373l/37642030._SY75_.jpg,thriller
40670312-the-one,The One (Kindle Edition),John Marrs,4.13,82899,2016,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612001976l/40670312._SY75_.jpg,thriller
15769.The_Bourne_Supremacy,"The Bourne Supremacy (Jason Bourne, #2)",Robert Ludlum,4.09,181243,1986,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335860600l/15769._SY75_.jpg,thriller
30689367-i-let-you-g,I Let You Go (Paperback),Clare Mackintosh,4.05,119538,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474522974l/30689367._SX50_.jpg,thriller
28016509-the-girl-before,The Girl Before (Hardcover),J.P. Delaney,3.7,135046,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485972587l/28016509._SY75_.jpg,thriller
