Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
7967.Speaker_for_the_Dead,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,4.07,236204,1986,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295660894l/7967._SY75_.jpg,science-fiction
3636.The_Giver,"The Giver (The Giver, #1)",Lois Lowry,4.13,2010989,1993,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342493368l/3636._SY75_.jpg,science-fiction
40651883-snow-cra,Snow Crash (Kindle Edition),Neal Stephenson,4.02,252524,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589842551l/40651883._SX50_.jpg,science-fiction
15839976-red-rising,Red Rising (Red Rising Saga #1),Pierce Brown,4.23,293185,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461354651l/15839976._SY75_.jpg,science-fiction
36510196-old-man-s-war,"Old Man's War (Old Man's War, #1)",John Scalzi,4.19,184080,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509467059l/36510196._SY75_.jpg,science-fiction
35031085-frankenstein,Frankenstein: The 1818 Text (Paperback),Mary Wollstonecraft Shelley,3.83,1293031,1818,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631088473l/35031085._SY75_.jpg,science-fiction
27833670-dark-matter,Dark Matter (Hardcover),Blake Crouch,4.1,318755,2016,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472119680l/27833670._SY75_.jpg,science-fiction
33574273-a-wrinkle-in-time,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,3.99,1112692,1962,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507963312l/33574273._SX50_.jpg,science-fiction
29581.Foundation_and_Empire,Foundation and Empire (Foundation #2),Isaac Asimov,4.21,176794,1952,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391454612l/29581._SY75_.jpg,science-fiction
44492285-dune-messia,"Dune Messiah (Dune Chronicles, #2)",Frank Herbert,3.89,173277,1969,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577043824l/44492285._SY75_.jpg,science-fiction
